url,name,categories,start_date,end_date,starting_price,venue_name,venue_address
https://www.londontheatre.co.uk/show/41643-tom-fletchers-the-creakers                                ,Tom Fletcher's The Creakers Tickets                                   ,'Off West End',"18th December, 2024  ","5th January, 2025    ",               ,Queen Elizabeth Hall - Southbank Centre ,"Belvedere Road, London, Greater London, United Kingdom, SE1 8XX"
https://www.londontheatre.co.uk/show/43477-scissorhandz-a-musical-reinvented                         ,SCISSORHANDZ: A Musical Reinvented Tickets                            ,'Musicals',"23rd January, 2025   ","29th March, 2025     ",               ,Southwark Playhouse Elephant            ,"Dante Place 80 Newington Butts, London, United Kingdom, SE11 4FL"
https://www.londontheatre.co.uk/show/43477-scissorhandz-a-musical-reinvented                         ,SCISSORHANDZ: A Musical Reinvented Tickets                            ,'Boxing Day',"23rd January, 2025   ","29th March, 2025     ",               ,Southwark Playhouse Elephant            ,"Dante Place 80 Newington Butts, London, United Kingdom, SE11 4FL"
https://www.londontheatre.co.uk/show/43477-scissorhandz-a-musical-reinvented                         ,SCISSORHANDZ: A Musical Reinvented Tickets                            ,'Off West End',"23rd January, 2025   ","29th March, 2025     ",               ,Southwark Playhouse Elephant            ,"Dante Place 80 Newington Butts, London, United Kingdom, SE11 4FL"
https://www.londontheatre.co.uk/show/43054-manhunt                                                   ,Manhunt Tickets                                                       ,'Plays',"28th March, 2025     ","3rd May, 2025        ",               ,Royal Court                             ,"Sloane Square, London, United Kingdom, SW1W 8AS"
https://www.londontheatre.co.uk/show/43054-manhunt                                                   ,Manhunt Tickets                                                       ,'Off West End',"28th March, 2025     ","3rd May, 2025        ",               ,Royal Court                             ,"Sloane Square, London, United Kingdom, SW1W 8AS"
https://www.londontheatre.co.uk/show/42508-the-deep-blue-sea                                         ,The Deep Blue Sea Tickets                                             ,'Plays',"7th May, 2025        ","21st June, 2025      ",               ,Theatre Royal Haymarket                 ,"18 Suffolk St, London, United Kingdom, SW1Y 4HT"
https://www.londontheatre.co.uk/show/42508-the-deep-blue-sea                                         ,The Deep Blue Sea Tickets                                             ,'West End',"7th May, 2025        ","21st June, 2025      ",               ,Theatre Royal Haymarket                 ,"18 Suffolk St, London, United Kingdom, SW1Y 4HT"
https://www.londontheatre.co.uk/show/41657-hansel-and-gretel                                         ,Hansel and Gretel Tickets                                             ,'Opera',"22nd December, 2024  ","7th January, 2025    ",               ,Royal Opera House                       ,"Bow St, London, UK, WC2E 9DD"
https://www.londontheatre.co.uk/show/41657-hansel-and-gretel                                         ,Hansel and Gretel Tickets                                             ,'West End',"22nd December, 2024  ","7th January, 2025    ",               ,Royal Opera House                       ,"Bow St, London, UK, WC2E 9DD"
https://www.londontheatre.co.uk/show/43524-east-is-south                                             ,East is South Tickets                                                 ,'Plays',"7th February, 2025   ","15th March, 2025     ",               ,Hampstead Theatre                       ,"Eton Avenue, London, United Kingdom, NW3 3EU"
https://www.londontheatre.co.uk/show/43524-east-is-south                                             ,East is South Tickets                                                 ,'Boxing Day',"7th February, 2025   ","15th March, 2025     ",               ,Hampstead Theatre                       ,"Eton Avenue, London, United Kingdom, NW3 3EU"
https://www.londontheatre.co.uk/show/43524-east-is-south                                             ,East is South Tickets                                                 ,'Off West End',"7th February, 2025   ","15th March, 2025     ",               ,Hampstead Theatre                       ,"Eton Avenue, London, United Kingdom, NW3 3EU"
https://www.londontheatre.co.uk/show/43261-figaro-an-original-musical                                ,Figaro: An Original Musical Tickets                                   ,'Musicals',"3rd February, 2025   ","4th February, 2025   ",               ,London Palladium                        ,"8 Argyll Street, London, United Kingdom, W1F 7TF"
https://www.londontheatre.co.uk/show/43261-figaro-an-original-musical                                ,Figaro: An Original Musical Tickets                                   ,'Boxing Day',"3rd February, 2025   ","4th February, 2025   ",               ,London Palladium                        ,"8 Argyll Street, London, United Kingdom, W1F 7TF"
https://www.londontheatre.co.uk/show/43261-figaro-an-original-musical                                ,Figaro: An Original Musical Tickets                                   ,'West End',"3rd February, 2025   ","4th February, 2025   ",               ,London Palladium                        ,"8 Argyll Street, London, United Kingdom, W1F 7TF"
https://www.londontheatre.co.uk/show/39535-lightroom-the-moonwalkers                                 ,The Moonwalkers: A Journey With Tom Hanks Tickets                     ,'Immersive Experiences',"2nd January, 2024    ","27th April, 2025     ",               ,Lightroom                               ,"12 Lewis Cubitt Square, London, United Kingdom, N1C 4DY"
https://www.londontheatre.co.uk/show/39535-lightroom-the-moonwalkers                                 ,The Moonwalkers: A Journey With Tom Hanks Tickets                     ,'Off West End',"2nd January, 2024    ","27th April, 2025     ",               ,Lightroom                               ,"12 Lewis Cubitt Square, London, United Kingdom, N1C 4DY"
https://www.londontheatre.co.uk/show/28279-the-smeds-and-the-smoos                                   ,The Smeds and The Smoos Tickets                                       ,'Plays',"18th July, 2025      ","7th September, 2025  ",               ,Lyric Theatre                           ,"29 Shaftesbury Avenue, London, United Kingdom, W1D 7ES"
https://www.londontheatre.co.uk/show/28279-the-smeds-and-the-smoos                                   ,The Smeds and The Smoos Tickets                                       ,'West End',"18th July, 2025      ","7th September, 2025  ",               ,Lyric Theatre                           ,"29 Shaftesbury Avenue, London, United Kingdom, W1D 7ES"
https://www.londontheatre.co.uk/show/39938-expendable                                                ,Expendable Tickets                                                    ,'Plays',"21st November, 2024  ","21st December, 2024  ",               ,Royal Court                             ,"Sloane Square, London, United Kingdom, SW1W 8AS"
https://www.londontheatre.co.uk/show/39938-expendable                                                ,Expendable Tickets                                                    ,'Off West End',"21st November, 2024  ","21st December, 2024  ",               ,Royal Court                             ,"Sloane Square, London, United Kingdom, SW1W 8AS"
https://www.londontheatre.co.uk/show/43554-compagnie-focus-and-chaliwate-dimanche                    ,Dimanche Tickets                                                      ,'Dance',"29th January, 2025   ","1st February, 2025   ",               ,Peacock Theatre                         ,"Portugal Street, London, United Kingdom, WC2A 2HT"
https://www.londontheatre.co.uk/show/43554-compagnie-focus-and-chaliwate-dimanche                    ,Dimanche Tickets                                                      ,'Boxing Day',"29th January, 2025   ","1st February, 2025   ",               ,Peacock Theatre                         ,"Portugal Street, London, United Kingdom, WC2A 2HT"
https://www.londontheatre.co.uk/show/43554-compagnie-focus-and-chaliwate-dimanche                    ,Dimanche Tickets                                                      ,'Off West End',"29th January, 2025   ","1st February, 2025   ",               ,Peacock Theatre                         ,"Portugal Street, London, United Kingdom, WC2A 2HT"
https://www.londontheatre.co.uk/show/42466-the-great-christmas-feast                                 ,The Great Christmas Feast Tickets                                     ,'Immersive Experiences',"1st November, 2024   ","12th January, 2025   ",               ,The Lost Estate                         ,"9 Beaumont Ave, London, United Kingdom, W14 9LP"
https://www.londontheatre.co.uk/show/42466-the-great-christmas-feast                                 ,The Great Christmas Feast Tickets                                     ,'Off West End',"1st November, 2024   ","12th January, 2025   ",               ,The Lost Estate                         ,"9 Beaumont Ave, London, United Kingdom, W14 9LP"
https://www.londontheatre.co.uk/show/43517-an-evening-with-sir-lenny-henry                           ,An Evening with Sir Lenny Henry Tickets                               ,'Plays',"25th January, 2025   ","25th January, 2025   ",               ,Bush Theatre                            ,"7 Uxbridge Road, Shepherd's Bush, London, United Kingdom, W12 8LJ"
https://www.londontheatre.co.uk/show/43517-an-evening-with-sir-lenny-henry                           ,An Evening with Sir Lenny Henry Tickets                               ,'Off West End',"25th January, 2025   ","25th January, 2025   ",               ,Bush Theatre                            ,"7 Uxbridge Road, Shepherd's Bush, London, United Kingdom, W12 8LJ"
https://www.londontheatre.co.uk/show/43281-violas-room-a-christmas-tale                              ,Viola's Room - A Christmas Tale Tickets                               ,'Immersive Experiences',"20th November, 2024  ","23rd December, 2024  ",               ,One Cartridge Place                     ,"1 Cartridge Place, London, United Kingdom, SE18 6ZR"
https://www.londontheatre.co.uk/show/43281-violas-room-a-christmas-tale                              ,Viola's Room - A Christmas Tale Tickets                               ,'Off West End',"20th November, 2024  ","23rd December, 2024  ",               ,One Cartridge Place                     ,"1 Cartridge Place, London, United Kingdom, SE18 6ZR"
https://www.londontheatre.co.uk/show/20379-dick-whittington-and-his-cat                              ,Dick Whittington and His Cat Tickets                                  ,'Musicals',"23rd November, 2024  ","5th January, 2025    ",               ,Hackney Empire                          ,"291 Mare Street, London, E8 1EJ, London, UK, E8 1EJ"
https://www.londontheatre.co.uk/show/20379-dick-whittington-and-his-cat                              ,Dick Whittington and His Cat Tickets                                  ,'Black Friday',"23rd November, 2024  ","5th January, 2025    ",               ,Hackney Empire                          ,"291 Mare Street, London, E8 1EJ, London, UK, E8 1EJ"
https://www.londontheatre.co.uk/show/20379-dick-whittington-and-his-cat                              ,Dick Whittington and His Cat Tickets                                  ,'Boxing Day',"23rd November, 2024  ","5th January, 2025    ",               ,Hackney Empire                          ,"291 Mare Street, London, E8 1EJ, London, UK, E8 1EJ"
https://www.londontheatre.co.uk/show/20379-dick-whittington-and-his-cat                              ,Dick Whittington and His Cat Tickets                                  ,'Cyber Monday',"23rd November, 2024  ","5th January, 2025    ",               ,Hackney Empire                          ,"291 Mare Street, London, E8 1EJ, London, UK, E8 1EJ"
https://www.londontheatre.co.uk/show/20379-dick-whittington-and-his-cat                              ,Dick Whittington and His Cat Tickets                                  ,'Off West End',"23rd November, 2024  ","5th January, 2025    ",               ,Hackney Empire                          ,"291 Mare Street, London, E8 1EJ, London, UK, E8 1EJ"
https://www.londontheatre.co.uk/show/42458-strictly-come-dancing-the-live-tour-2025-sheffield        ,Strictly Come Dancing - Sheffield - The Live Tour 2025  Tickets       ,'Dance',"21st January, 2025   ","21st January, 2025   ",               ,Utilita Arena Sheffield                 ,"Broughton Ln, Sheffield, South Yorkshire, United Kingdom, S9 2DF"
https://www.londontheatre.co.uk/show/42458-strictly-come-dancing-the-live-tour-2025-sheffield        ,Strictly Come Dancing - Sheffield - The Live Tour 2025  Tickets       ,'Off West End',"21st January, 2025   ","21st January, 2025   ",               ,Utilita Arena Sheffield                 ,"Broughton Ln, Sheffield, South Yorkshire, United Kingdom, S9 2DF"
https://www.londontheatre.co.uk/show/43280-alterations                                               ,Alterations Tickets                                                   ,'Plays',"20th February, 2025  ","5th April, 2025      ",               ,Lyttelton Theatre                       ,"National Theatre, South Bank, London, United Kingdom, SE1 9PX"
https://www.londontheatre.co.uk/show/43280-alterations                                               ,Alterations Tickets                                                   ,'Off West End',"20th February, 2025  ","5th April, 2025      ",               ,Lyttelton Theatre                       ,"National Theatre, South Bank, London, United Kingdom, SE1 9PX"
https://www.londontheatre.co.uk/show/43007-how-to-fight-loneliness                                   ,How To Fight Loneliness Tickets                                       ,'Plays',"16th April, 2025     ","24th May, 2025       ",               ,Park Theatre                            ,"Clifton Terrace, Finsbury Park, London, United Kingdom, N4 3JP"
https://www.londontheatre.co.uk/show/43007-how-to-fight-loneliness                                   ,How To Fight Loneliness Tickets                                       ,'Boxing Day',"16th April, 2025     ","24th May, 2025       ",               ,Park Theatre                            ,"Clifton Terrace, Finsbury Park, London, United Kingdom, N4 3JP"
https://www.londontheatre.co.uk/show/43007-how-to-fight-loneliness                                   ,How To Fight Loneliness Tickets                                       ,'Off West End',"16th April, 2025     ","24th May, 2025       ",               ,Park Theatre                            ,"Clifton Terrace, Finsbury Park, London, United Kingdom, N4 3JP"
https://www.londontheatre.co.uk/show/16563-magic-mike-live                                           ,Magic Mike Live Tickets                                               ,'Cabaret',"28th December, 2021  ","31st August, 2025    ",               ,London Hippodrome (Over 18s Only)       ,"Leicester Square, London, United Kingdom, WC2H 7JH"
https://www.londontheatre.co.uk/show/16563-magic-mike-live                                           ,Magic Mike Live Tickets                                               ,'West End',"28th December, 2021  ","31st August, 2025    ",               ,London Hippodrome (Over 18s Only)       ,"Leicester Square, London, United Kingdom, WC2H 7JH"
https://www.londontheatre.co.uk/show/16563-magic-mike-live                                           ,Magic Mike Live Tickets                                               ,'Contemporary',"28th December, 2021  ","31st August, 2025    ",               ,London Hippodrome (Over 18s Only)       ,"Leicester Square, London, United Kingdom, WC2H 7JH"
https://www.londontheatre.co.uk/show/42930-light-of-passage                                          ,Light of Passage Tickets                                              ,'Opera',"20th February, 2025  ","12th March, 2025     ",               ,Royal Opera House                       ,"Bow St, London, UK, WC2E 9DD"
https://www.londontheatre.co.uk/show/42930-light-of-passage                                          ,Light of Passage Tickets                                              ,'Off West End',"20th February, 2025  ","12th March, 2025     ",               ,Royal Opera House                       ,"Bow St, London, UK, WC2E 9DD"
https://www.londontheatre.co.uk/show/43450-starkid-i-cant-believe-its-been-a-little-less-than-a-year ,StarKid - I Can't Believe It's Been a Little Less Than a Year Tickets ,'Concerts',"26th April, 2025     ","27th April, 2025     ",               ,London Palladium                        ,"8 Argyll Street, London, United Kingdom, W1F 7TF"
https://www.londontheatre.co.uk/show/43450-starkid-i-cant-believe-its-been-a-little-less-than-a-year ,StarKid - I Can't Believe It's Been a Little Less Than a Year Tickets ,'West End',"26th April, 2025     ","27th April, 2025     ",               ,London Palladium                        ,"8 Argyll Street, London, United Kingdom, W1F 7TF"
https://www.londontheatre.co.uk/show/42475-strictly-come-dancing-the-live-tour-2025-nottingham       ,Strictly Come Dancing - Nottingham - The Live Tour 2025  Tickets      ,'Dance',"4th February, 2025   ","6th February, 2025   ",               ,Motorpoint Arena Nottingham             ,"Bolero Square, Nottingham, United Kingdom, NG1 1LA"
https://www.londontheatre.co.uk/show/42475-strictly-come-dancing-the-live-tour-2025-nottingham       ,Strictly Come Dancing - Nottingham - The Live Tour 2025  Tickets      ,'Off West End',"4th February, 2025   ","6th February, 2025   ",               ,Motorpoint Arena Nottingham             ,"Bolero Square, Nottingham, United Kingdom, NG1 1LA"
https://www.londontheatre.co.uk/show/43532-the-westway-sessions-at-the-vaudeville                    ,The Westway Sessions at the Vaudeville Tickets                        ,'Musicals',"3rd February, 2025   ","17th March, 2025     ",               ,Vaudeville Theatre                      ,"404 Strand, London, United Kingdom, WC2R 0NH"
https://www.londontheatre.co.uk/show/43532-the-westway-sessions-at-the-vaudeville                    ,The Westway Sessions at the Vaudeville Tickets                        ,'Boxing Day',"3rd February, 2025   ","17th March, 2025     ",               ,Vaudeville Theatre                      ,"404 Strand, London, United Kingdom, WC2R 0NH"
https://www.londontheatre.co.uk/show/43532-the-westway-sessions-at-the-vaudeville                    ,The Westway Sessions at the Vaudeville Tickets                        ,'West End',"3rd February, 2025   ","17th March, 2025     ",               ,Vaudeville Theatre                      ,"404 Strand, London, United Kingdom, WC2R 0NH"
https://www.londontheatre.co.uk/show/43087-the-gift                                                  ,The Gift Tickets                                                      ,'Plays',"22nd January, 2025   ","1st March, 2025      ",               ,Park Theatre                            ,"Clifton Terrace, Finsbury Park, London, United Kingdom, N4 3JP"
https://www.londontheatre.co.uk/show/43087-the-gift                                                  ,The Gift Tickets                                                      ,'Boxing Day',"22nd January, 2025   ","1st March, 2025      ",               ,Park Theatre                            ,"Clifton Terrace, Finsbury Park, London, United Kingdom, N4 3JP"
https://www.londontheatre.co.uk/show/43087-the-gift                                                  ,The Gift Tickets                                                      ,'Off West End',"22nd January, 2025   ","1st March, 2025      ",               ,Park Theatre                            ,"Clifton Terrace, Finsbury Park, London, United Kingdom, N4 3JP"
https://www.londontheatre.co.uk/show/43055-blackbird-hour                                            ,…blackbird hour Tickets                                               ,'Plays',"30th January, 2025   ","1st March, 2025      ",               ,Bush Theatre                            ,"7 Uxbridge Road, Shepherd's Bush, London, United Kingdom, W12 8LJ"
https://www.londontheatre.co.uk/show/43055-blackbird-hour                                            ,…blackbird hour Tickets                                               ,'Boxing Day',"30th January, 2025   ","1st March, 2025      ",               ,Bush Theatre                            ,"7 Uxbridge Road, Shepherd's Bush, London, United Kingdom, W12 8LJ"
https://www.londontheatre.co.uk/show/43055-blackbird-hour                                            ,…blackbird hour Tickets                                               ,'Black Friday',"30th January, 2025   ","1st March, 2025      ",               ,Bush Theatre                            ,"7 Uxbridge Road, Shepherd's Bush, London, United Kingdom, W12 8LJ"
https://www.londontheatre.co.uk/show/43055-blackbird-hour                                            ,…blackbird hour Tickets                                               ,'Off West End',"30th January, 2025   ","1st March, 2025      ",               ,Bush Theatre                            ,"7 Uxbridge Road, Shepherd's Bush, London, United Kingdom, W12 8LJ"
https://www.londontheatre.co.uk/show/43055-blackbird-hour                                            ,…blackbird hour Tickets                                               ,'Cyber Monday',"30th January, 2025   ","1st March, 2025      ",               ,Bush Theatre                            ,"7 Uxbridge Road, Shepherd's Bush, London, United Kingdom, W12 8LJ"
https://www.londontheatre.co.uk/show/28218-showstopper-the-improvised-musical                        ,Showstopper! The Improvised Musical Tickets                           ,'Musicals',"22nd May, 2023       ",                       ,               ,Cambridge Theatre                       ,"Seven Dials, 32-34 Earlham Street, London, United Kingdom, WC2H 9HU"
https://www.londontheatre.co.uk/show/28218-showstopper-the-improvised-musical                        ,Showstopper! The Improvised Musical Tickets                           ,'Boxing Day',"22nd May, 2023       ",                       ,               ,Cambridge Theatre                       ,"Seven Dials, 32-34 Earlham Street, London, United Kingdom, WC2H 9HU"
https://www.londontheatre.co.uk/show/28218-showstopper-the-improvised-musical                        ,Showstopper! The Improvised Musical Tickets                           ,'West End',"22nd May, 2023       ",                       ,               ,Cambridge Theatre                       ,"Seven Dials, 32-34 Earlham Street, London, United Kingdom, WC2H 9HU"
https://www.londontheatre.co.uk/show/28218-showstopper-the-improvised-musical                        ,Showstopper! The Improvised Musical Tickets                           ,'Comedy',"22nd May, 2023       ",                       ,               ,Cambridge Theatre                       ,"Seven Dials, 32-34 Earlham Street, London, United Kingdom, WC2H 9HU"
https://www.londontheatre.co.uk/show/28218-showstopper-the-improvised-musical                        ,Showstopper! The Improvised Musical Tickets                           ,'Drama',"22nd May, 2023       ",                       ,               ,Cambridge Theatre                       ,"Seven Dials, 32-34 Earlham Street, London, United Kingdom, WC2H 9HU"
https://www.londontheatre.co.uk/show/42257-phantom-peak                                              ,Phantom Peak Tickets                                                  ,'Immersive Experiences',"17th August, 2024    ","19th January, 2025   ",               ,Phantom Peak                            ,"Surrey Quays Road, London, United Kingdom, SE16 7PJ"
https://www.londontheatre.co.uk/show/41956-stiletto                                                  ,Stiletto Tickets                                                      ,'Musicals',"24th March, 2025     ","14th June, 2025      ",               ,Charing Cross Theatre                   ,"The Arches, Villiers Street, London, United Kingdom, WC2N 6NL"
https://www.londontheatre.co.uk/show/41956-stiletto                                                  ,Stiletto Tickets                                                      ,'West End',"24th March, 2025     ","14th June, 2025      ",               ,Charing Cross Theatre                   ,"The Arches, Villiers Street, London, United Kingdom, WC2N 6NL"
https://www.londontheatre.co.uk/show/41842-cyrano                                                    ,Cyrano Tickets                                                        ,'Plays',"11th December, 2024  ","11th January, 2025   ",               ,Park Theatre                            ,"Clifton Terrace, Finsbury Park, London, United Kingdom, N4 3JP"
https://www.londontheatre.co.uk/show/41842-cyrano                                                    ,Cyrano Tickets                                                        ,'Boxing Day',"11th December, 2024  ","11th January, 2025   ",               ,Park Theatre                            ,"Clifton Terrace, Finsbury Park, London, United Kingdom, N4 3JP"
https://www.londontheatre.co.uk/show/41842-cyrano                                                    ,Cyrano Tickets                                                        ,'Off West End',"11th December, 2024  ","11th January, 2025   ",               ,Park Theatre                            ,"Clifton Terrace, Finsbury Park, London, United Kingdom, N4 3JP"
https://www.londontheatre.co.uk/show/43051-scenes-from-a-repatriation                                ,Scenes from a Repatriation Tickets                                    ,'Plays',"25th April, 2025     ","24th May, 2025       ",               ,Royal Court                             ,"Sloane Square, London, United Kingdom, SW1W 8AS"
https://www.londontheatre.co.uk/show/43051-scenes-from-a-repatriation                                ,Scenes from a Repatriation Tickets                                    ,'Off West End',"25th April, 2025     ","24th May, 2025       ",               ,Royal Court                             ,"Sloane Square, London, United Kingdom, SW1W 8AS"
https://www.londontheatre.co.uk/show/43035-more-life                                                 ,More Life Tickets                                                     ,'Plays',"6th February, 2025   ","8th March, 2025      ",               ,Royal Court                             ,"Sloane Square, London, United Kingdom, SW1W 8AS"
https://www.londontheatre.co.uk/show/43035-more-life                                                 ,More Life Tickets                                                     ,'Off West End',"6th February, 2025   ","8th March, 2025      ",               ,Royal Court                             ,"Sloane Square, London, United Kingdom, SW1W 8AS"
https://www.londontheatre.co.uk/show/43066-lavender-hyacinth-violet-yew                              ,"Lavender, Hyacinth, Violet, Yew Tickets                             ",'Plays',"8th February, 2025   ","22nd March, 2025     ",               ,Bush Theatre                            ,"7 Uxbridge Road, Shepherd's Bush, London, United Kingdom, W12 8LJ"
https://www.londontheatre.co.uk/show/43066-lavender-hyacinth-violet-yew                              ,"Lavender, Hyacinth, Violet, Yew Tickets                             ",'Boxing Day',"8th February, 2025   ","22nd March, 2025     ",               ,Bush Theatre                            ,"7 Uxbridge Road, Shepherd's Bush, London, United Kingdom, W12 8LJ"
https://www.londontheatre.co.uk/show/43066-lavender-hyacinth-violet-yew                              ,"Lavender, Hyacinth, Violet, Yew Tickets                             ",'Black Friday',"8th February, 2025   ","22nd March, 2025     ",               ,Bush Theatre                            ,"7 Uxbridge Road, Shepherd's Bush, London, United Kingdom, W12 8LJ"
https://www.londontheatre.co.uk/show/43066-lavender-hyacinth-violet-yew                              ,"Lavender, Hyacinth, Violet, Yew Tickets                             ",'Off West End',"8th February, 2025   ","22nd March, 2025     ",               ,Bush Theatre                            ,"7 Uxbridge Road, Shepherd's Bush, London, United Kingdom, W12 8LJ"
https://www.londontheatre.co.uk/show/43066-lavender-hyacinth-violet-yew                              ,"Lavender, Hyacinth, Violet, Yew Tickets                             ",'Cyber Monday',"8th February, 2025   ","22nd March, 2025     ",               ,Bush Theatre                            ,"7 Uxbridge Road, Shepherd's Bush, London, United Kingdom, W12 8LJ"
https://www.londontheatre.co.uk/show/43060-a-knock-on-the-roof                                       ,A Knock on the Roof Tickets                                           ,'Plays',"21st February, 2025  ","8th March, 2025      ",               ,Royal Court                             ,"Sloane Square, London, United Kingdom, SW1W 8AS"
https://www.londontheatre.co.uk/show/43060-a-knock-on-the-roof                                       ,A Knock on the Roof Tickets                                           ,'Off West End',"21st February, 2025  ","8th March, 2025      ",               ,Royal Court                             ,"Sloane Square, London, United Kingdom, SW1W 8AS"
https://www.londontheatre.co.uk/show/43519-trash                                                     ,TRASH! Tickets                                                        ,'Dance',"18th February, 2025  ","1st March, 2025      ",               ,Peacock Theatre                         ,"Portugal Street, London, United Kingdom, WC2A 2HT"
https://www.londontheatre.co.uk/show/43519-trash                                                     ,TRASH! Tickets                                                        ,'Boxing Day',"18th February, 2025  ","1st March, 2025      ",               ,Peacock Theatre                         ,"Portugal Street, London, United Kingdom, WC2A 2HT"
https://www.londontheatre.co.uk/show/43519-trash                                                     ,TRASH! Tickets                                                        ,'Off West End',"18th February, 2025  ","1st March, 2025      ",               ,Peacock Theatre                         ,"Portugal Street, London, United Kingdom, WC2A 2HT"
https://www.londontheatre.co.uk/show/43553-drum-tao-the-dream                                        ,Drum Tao - The Dream Tickets                                          ,'Dance',"11th March, 2025     ","15th March, 2025     ",               ,Peacock Theatre                         ,"Portugal Street, London, United Kingdom, WC2A 2HT"
https://www.londontheatre.co.uk/show/43553-drum-tao-the-dream                                        ,Drum Tao - The Dream Tickets                                          ,'Boxing Day',"11th March, 2025     ","15th March, 2025     ",               ,Peacock Theatre                         ,"Portugal Street, London, United Kingdom, WC2A 2HT"
https://www.londontheatre.co.uk/show/43553-drum-tao-the-dream                                        ,Drum Tao - The Dream Tickets                                          ,'Off West End',"11th March, 2025     ","15th March, 2025     ",               ,Peacock Theatre                         ,"Portugal Street, London, United Kingdom, WC2A 2HT"
https://www.londontheatre.co.uk/show/43347-london-road                                               ,London Road Tickets                                                   ,'Musicals',"5th June, 2025       ","21st June, 2025      ",               ,Olivier Theatre                         ,"National Theatre, South Bank, London, United Kingdom, SE1 9PX"
https://www.londontheatre.co.uk/show/43347-london-road                                               ,London Road Tickets                                                   ,'Off West End',"5th June, 2025       ","21st June, 2025      ",               ,Olivier Theatre                         ,"National Theatre, South Bank, London, United Kingdom, SE1 9PX"
https://www.londontheatre.co.uk/show/42837-ghosts                                                    ,Ghosts Tickets                                                        ,'Plays',"10th April, 2025     ","10th May, 2025       ",               ,Lyric Hammersmith                       ,"King Street, Lyric Square, London, United Kingdom, W6 0QL"
https://www.londontheatre.co.uk/show/42837-ghosts                                                    ,Ghosts Tickets                                                        ,'Off West End',"10th April, 2025     ","10th May, 2025       ",               ,Lyric Hammersmith                       ,"King Street, Lyric Square, London, United Kingdom, W6 0QL"
https://www.londontheatre.co.uk/show/40835-wolves-on-road                                            ,Wolves On Road Tickets                                                ,'Plays',"9th November, 2024   ","21st December, 2024  ",               ,Bush Theatre                            ,"7 Uxbridge Road, Shepherd's Bush, London, United Kingdom, W12 8LJ"
https://www.londontheatre.co.uk/show/40835-wolves-on-road                                            ,Wolves On Road Tickets                                                ,'Black Friday',"9th November, 2024   ","21st December, 2024  ",               ,Bush Theatre                            ,"7 Uxbridge Road, Shepherd's Bush, London, United Kingdom, W12 8LJ"
https://www.londontheatre.co.uk/show/40835-wolves-on-road                                            ,Wolves On Road Tickets                                                ,'Cyber Monday',"9th November, 2024   ","21st December, 2024  ",               ,Bush Theatre                            ,"7 Uxbridge Road, Shepherd's Bush, London, United Kingdom, W12 8LJ"
https://www.londontheatre.co.uk/show/40835-wolves-on-road                                            ,Wolves On Road Tickets                                                ,'Off West End',"9th November, 2024   ","21st December, 2024  ",               ,Bush Theatre                            ,"7 Uxbridge Road, Shepherd's Bush, London, United Kingdom, W12 8LJ"
https://www.londontheatre.co.uk/show/40809-tender                                                    ,Tender Tickets                                                        ,'Plays',"19th November, 2024  ","4th January, 2025    ",               ,Bush Theatre                            ,"7 Uxbridge Road, Shepherd's Bush, London, United Kingdom, W12 8LJ"
https://www.londontheatre.co.uk/show/40809-tender                                                    ,Tender Tickets                                                        ,'Off West End',"19th November, 2024  ","4th January, 2025    ",               ,Bush Theatre                            ,"7 Uxbridge Road, Shepherd's Bush, London, United Kingdom, W12 8LJ"
https://www.londontheatre.co.uk/show/42931-onegin                                                    ,Onegin Tickets                                                        ,'Opera',"22nd January, 2025   ","25th February, 2025  ",               ,Royal Opera House                       ,"Bow St, London, UK, WC2E 9DD"
https://www.londontheatre.co.uk/show/42931-onegin                                                    ,Onegin Tickets                                                        ,'Off West End',"22nd January, 2025   ","25th February, 2025  ",               ,Royal Opera House                       ,"Bow St, London, UK, WC2E 9DD"
https://www.londontheatre.co.uk/show/42918-festen                                                    ,Festen Tickets                                                        ,'Opera',"11th February, 2025  ","27th February, 2025  ",               ,Royal Opera House                       ,"Bow St, London, UK, WC2E 9DD"
https://www.londontheatre.co.uk/show/42918-festen                                                    ,Festen Tickets                                                        ,'Off West End',"11th February, 2025  ","27th February, 2025  ",               ,Royal Opera House                       ,"Bow St, London, UK, WC2E 9DD"
https://www.londontheatre.co.uk/show/41899-maddie-moates-very-curious-christmas                      ,Maddie Moate’s Very Curious Christmas Tickets                         ,'Plays',"6th December, 2024   ","4th January, 2025    ",               ,Apollo Theatre                          ,"31 Shaftesbury Avenue, London, United Kingdom, W1D 7EZ"
https://www.londontheatre.co.uk/show/41899-maddie-moates-very-curious-christmas                      ,Maddie Moate’s Very Curious Christmas Tickets                         ,'Boxing Day',"6th December, 2024   ","4th January, 2025    ",               ,Apollo Theatre                          ,"31 Shaftesbury Avenue, London, United Kingdom, W1D 7EZ"
https://www.londontheatre.co.uk/show/41899-maddie-moates-very-curious-christmas                      ,Maddie Moate’s Very Curious Christmas Tickets                         ,'West End',"6th December, 2024   ","4th January, 2025    ",               ,Apollo Theatre                          ,"31 Shaftesbury Avenue, London, United Kingdom, W1D 7EZ"
